,@YEAR,DOY,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,Date,Unnamed: 0_x,DAP,L#SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,VWAD,CWAD,G#AD,GWGD,HIAD,PWAD,P#AD,WSPD,WSGD,NSTD,EWSD,PST1A,PST2A,KSTD,LN%D,SH%D,HIPD,PWDD,PWTD,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,RL6D,RL7D,CDAD,LDAD,SDAD,SNW0C,SNW1C,DTTD,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,DTWT,MWTD,TDFD,TDFC,ROFD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,Formatted_Date
75,2007,198,77,26.8,33.4,20.9,-99.0,6.575,6.36,0.184,6.544,6.36,0.184,0.0,0.0,432.79,335.52,204.18,131.34,0.0,0.0,-99.0,-99.0,-99.0,0.009,0.018,0.027,0.028,0.028,0.037,0.037,0.636,2007-07-17,2007-07-17,75,18.0,3,5.57,5155,3944,0,4223,9098,9754,0,0.0,0.0,655,0,0.0,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.07,0,655,108.1,1.38,0.0,1.0,4.0,4.0,4.0,3.62,3.62,1.64,1.02,0,0,0,0,0,19.15,451,194,77,68,383,4,124,99,0.0,0.0,0.0,0.0,0.435,0.445,0.444,0.452,0.45,0.456,0.459,17/07/2007
76,2007,199,78,21.5,34.1,23.4,-99.0,5.405,5.232,0.149,5.381,5.232,0.149,0.0,0.0,438.19,340.9,209.41,131.49,0.0,0.0,-99.0,-99.0,-99.0,0.007,0.015,0.022,0.022,0.022,0.03,0.03,0.523,2007-07-18,2007-07-18,76,18.0,3,5.55,5206,3946,0,4317,9151,9969,0,0.0,0.0,818,0,0.0,0.0,0.0,0.676,0.0,0.0,0.0,0.0,0.0,0.08,0,818,106.7,1.38,0.0,1.0,4.0,4.0,4.0,3.49,3.49,1.59,1.02,0,0,0,0,0,20.75,464,207,77,82,383,5,157,91,0.0,0.0,0.0,0.0,0.441,0.454,0.454,0.474,0.474,0.465,0.466,18/07/2007
77,2007,200,79,17.6,28.6,19.7,-99.0,4.065,3.931,0.113,4.044,3.931,0.113,0.0,0.0,442.25,344.94,213.34,131.6,0.0,0.0,-99.0,-99.0,-99.0,0.005,0.011,0.017,0.017,0.017,0.023,0.023,0.393,2007-07-19,2007-07-19,77,18.0,3,5.52,5241,4003,0,4403,9244,10120,0,0.0,0.0,875,0,0.0,0.0,0.0,0.709,0.0,0.0,0.0,0.0,0.0,0.09,0,875,105.4,1.38,0.0,1.0,4.0,4.0,4.0,3.35,3.35,1.53,1.01,0,0,0,0,0,16.15,465,208,78,88,396,5,157,91,0.0,0.0,0.0,1.34,0.441,0.455,0.455,0.477,0.477,0.466,0.466,19/07/2007
78,2007,201,80,23.4,28.3,18.7,-99.0,5.347,5.167,0.152,5.318,5.167,0.152,0.0,0.0,447.6,350.26,218.51,131.75,0.0,0.0,-99.0,-99.0,-99.0,0.007,0.015,0.022,0.023,0.023,0.03,0.03,0.517,2007-07-20,2007-07-20,78,18.0,3,5.49,5278,4064,0,4545,9342,10279,0,0.0,0.0,936,0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.09,0,936,104.1,1.38,0.0,1.0,4.0,4.0,4.0,3.32,3.32,1.52,1.05,0,0,0,0,0,15.5,464,207,87,107,427,5,157,92,0.0,0.0,0.0,8.3,0.44,0.453,0.453,0.476,0.475,0.465,0.466,20/07/2007
79,2007,202,81,27.4,28.2,20.5,-99.0,6.338,6.123,0.183,6.306,6.123,0.183,0.0,0.0,453.94,356.57,224.63,131.93,0.0,0.0,-99.0,-99.0,-99.0,0.009,0.018,0.027,0.028,0.028,0.037,0.037,0.612,2007-07-21,2007-07-21,79,18.0,3,5.49,5341,4164,0,4676,9505,10541,0,0.0,0.0,1036,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0,1036,102.8,1.38,0.0,1.0,4.0,4.0,4.0,3.31,3.31,1.53,1.09,0,0,0,0,0,16.35,456,199,87,109,427,5,157,98,0.0,0.0,0.0,0.0,0.434,0.444,0.444,0.464,0.464,0.459,0.46,21/07/2007
80,2007,203,82,22.8,31.7,19.7,-99.0,5.448,5.263,0.158,5.421,5.263,0.158,0.0,0.0,459.39,361.99,229.9,132.09,0.0,0.0,-99.0,-99.0,-99.0,0.008,0.015,0.023,0.024,0.024,0.032,0.032,0.526,2007-07-22,2007-07-22,80,18.0,4,5.43,5278,4419,0,4671,9697,10915,0,0.0,0.0,1219,0,0.0,0.0,0.0,0.369,0.0,0.0,0.0,0.0,0.0,0.11,0,1219,102.8,1.38,0.0,1.0,3.8,3.8,3.8,3.11,3.11,1.44,1.03,0,0,0,0,0,17.7,450,193,87,109,427,5,157,99,0.0,0.0,0.0,0.0,0.429,0.437,0.437,0.456,0.456,0.456,0.459,22/07/2007
81,2007,204,83,22.1,30.4,21.6,-99.0,5.279,5.094,0.159,5.254,5.094,0.159,0.0,0.0,464.67,367.24,234.99,132.25,0.0,0.0,-99.0,-99.0,-99.0,0.008,0.016,0.023,0.024,0.024,0.032,0.032,0.509,2007-07-23,2007-07-23,81,18.0,4,5.36,5210,4745,0,4666,9955,11271,0,0.0,0.0,1316,0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.12,0,1316,103.0,1.38,0.0,1.0,3.55,3.55,3.55,2.88,2.88,1.33,0.95,0,0,0,0,0,18.0,464,207,87,123,427,6,190,91,0.0,0.0,0.0,0.0,0.439,0.452,0.452,0.476,0.476,0.465,0.466,23/07/2007
82,2007,205,84,25.8,31.2,20.1,-99.0,6.151,5.928,0.193,6.121,5.928,0.193,0.0,0.0,470.82,373.36,240.92,132.44,0.0,0.0,-99.0,-99.0,-99.0,0.009,0.019,0.028,0.03,0.03,0.039,0.039,0.593,2007-07-24,2007-07-24,82,18.0,4,5.31,5137,5052,0,4664,10189,11691,0,0.0,0.0,1502,0,0.0,0.0,0.0,0.501,0.0,0.0,0.0,0.0,0.0,0.13,0,1502,103.3,1.38,0.0,1.0,3.37,3.37,3.37,2.7,2.7,1.25,0.9,0,0,0,0,0,17.65,456,199,87,125,427,6,190,98,0.0,0.0,0.0,0.0,0.433,0.444,0.444,0.465,0.465,0.459,0.46,24/07/2007
83,2007,206,85,22.7,31.6,22.1,-99.0,5.514,5.308,0.18,5.488,5.308,0.18,0.0,0.0,476.33,378.85,246.23,132.62,0.0,0.0,-99.0,-99.0,-99.0,0.009,0.018,0.026,0.027,0.027,0.036,0.036,0.531,2007-07-25,2007-07-25,83,18.0,4,5.25,5059,5374,0,4660,10433,12046,0,0.0,0.0,1613,0,0.0,0.0,0.0,0.675,0.0,0.0,0.0,0.0,0.0,0.13,0,1613,103.8,1.38,0.0,1.0,3.16,3.16,3.16,2.51,2.51,1.16,0.84,0,0,0,0,0,18.85,464,207,93,133,455,6,190,92,0.0,0.0,0.0,6.26,0.439,0.452,0.452,0.476,0.476,0.465,0.466,25/07/2007
84,2007,207,86,27.1,32.7,20.1,-99.0,6.567,6.314,0.222,6.536,6.314,0.222,0.0,0.0,482.9,385.39,252.54,132.85,0.0,0.0,-99.0,-99.0,-99.0,0.011,0.022,0.033,0.034,0.034,0.044,0.044,0.631,2007-07-26,2007-07-26,84,18.0,4,5.2,4975,5717,0,4659,10693,12479,0,0.0,0.0,1786,0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.14,0,1786,104.5,1.38,0.0,1.0,3.0,3.0,3.0,2.35,2.35,1.09,0.79,0,0,0,0,0,18.4,460,202,93,135,459,6,190,95,0.0,0.0,0.0,0.08,0.438,0.45,0.45,0.469,0.467,0.461,0.463,26/07/2007
85,2007,208,87,22.2,30.0,21.1,-99.0,5.265,5.055,0.184,5.239,5.055,0.184,0.0,0.0,488.16,390.63,257.6,133.03,0.0,0.0,-99.0,-99.0,-99.0,0.009,0.018,0.027,0.028,0.028,0.037,0.037,0.505,2007-07-27,2007-07-27,85,18.0,4,5.15,4886,6026,0,4654,10912,12813,0,0.0,0.0,1901,0,0.0,0.0,0.0,0.676,0.0,0.0,0.0,0.0,0.0,0.15,0,1901,105.4,1.38,0.0,1.0,2.84,2.84,2.84,2.2,2.2,1.02,0.74,0,0,0,0,0,17.55,463,206,94,136,470,6,190,95,0.0,0.0,0.0,1.12,0.44,0.453,0.453,0.476,0.475,0.464,0.463,27/07/2007
86,2007,209,88,14.2,28.4,20.2,-99.0,3.288,3.152,0.119,3.271,3.152,0.119,0.0,0.0,491.45,393.9,260.75,133.15,0.0,0.0,-99.0,-99.0,-99.0,0.006,0.012,0.017,0.018,0.018,0.024,0.024,0.315,2007-07-28,2007-07-28,86,18.0,4,5.1,4793,6235,0,4643,11028,12990,0,0.0,0.0,1962,0,0.0,0.0,0.0,0.732,0.0,0.0,0.0,0.0,0.0,0.15,0,1962,106.4,1.38,0.0,1.0,2.64,2.64,2.64,2.03,2.03,0.94,0.69,0,0,0,0,0,16.3,466,209,94,163,471,7,223,91,0.0,0.0,0.0,0.0,0.441,0.456,0.456,0.479,0.479,0.466,0.466,28/07/2007
87,2007,210,89,11.0,27.1,19.7,-99.0,2.501,2.395,0.093,2.488,2.395,0.093,0.0,0.0,493.95,396.38,263.14,133.24,0.0,0.0,-99.0,-99.0,-99.0,0.004,0.009,0.014,0.014,0.014,0.019,0.019,0.239,2007-07-29,2007-07-29,87,18.0,4,5.06,4694,6375,0,4628,11070,13101,0,0.0,0.0,2031,0,0.0,0.0,0.0,0.615,0.0,0.0,0.0,0.0,0.0,0.16,0,2031,107.7,1.38,0.0,1.0,2.48,2.48,2.48,1.9,1.9,0.88,0.65,0,0,0,0,0,15.4,460,203,94,167,471,7,223,97,0.0,0.0,0.0,0.0,0.437,0.45,0.45,0.472,0.472,0.461,0.461,29/07/2007
88,2007,211,90,21.2,30.3,19.2,-99.0,4.977,4.762,0.191,4.952,4.762,0.191,0.0,0.0,498.93,401.34,267.9,133.43,0.0,0.0,-99.0,-99.0,-99.0,0.009,0.019,0.028,0.029,0.029,0.038,0.038,0.476,2007-07-30,2007-07-30,88,18.0,4,5.01,4591,6671,0,4623,11262,13400,0,0.0,0.0,2138,0,0.0,0.0,0.0,0.691,0.0,0.0,0.0,0.0,0.0,0.16,0,2138,109.2,1.38,0.0,1.0,2.34,2.34,2.34,1.76,1.76,0.82,0.61,0,0,0,0,0,16.75,464,207,102,181,502,7,223,92,0.0,0.0,0.0,7.88,0.44,0.453,0.453,0.477,0.477,0.465,0.466,30/07/2007
89,2007,212,91,25.3,29.7,18.1,-99.0,5.854,5.593,0.231,5.824,5.593,0.231,0.0,0.0,504.79,407.16,273.5,133.66,0.0,0.0,-99.0,-99.0,-99.0,0.011,0.023,0.034,0.035,0.035,0.046,0.046,0.559,2007-07-31,2007-07-31,89,18.0,5,4.97,4591,6671,302,4646,11262,13736,2928,10.3,0.022,2222,13,0.0,0.0,0.0,0.518,0.0,0.0,0.0,0.0,13.57,0.16,0,2222,108.3,1.38,0.0,1.0,2.35,2.35,2.35,1.71,1.71,0.8,0.6,0,0,0,0,0,15.9,456,199,102,183,502,7,223,98,0.0,0.0,0.0,0.0,0.434,0.444,0.444,0.466,0.466,0.459,0.46,31/07/2007
90,2007,213,92,17.9,30.6,19.9,-99.0,4.239,4.047,0.171,4.218,4.047,0.171,0.0,0.0,509.02,411.38,277.54,133.83,0.0,0.0,-99.0,-99.0,-99.0,0.008,0.017,0.025,0.026,0.026,0.034,0.034,0.405,2007-08-01,2007-08-01,90,18.0,5,4.93,4591,6671,603,4631,11262,14072,2928,20.6,0.043,2523,13,0.0,0.0,0.0,0.527,0.0,0.0,0.0,0.0,23.9,0.18,0,2523,107.5,1.38,0.0,1.0,2.21,2.21,2.21,1.6,1.6,0.75,0.56,0,0,0,0,0,17.25,456,199,102,183,505,7,223,99,0.0,0.0,0.0,0.05,0.44,0.454,0.448,0.46,0.46,0.457,0.459,01/08/2007
91,2007,214,93,24.8,31.0,18.2,-99.0,5.827,5.556,0.242,5.798,5.556,0.242,0.0,0.0,514.85,417.18,283.1,134.08,0.0,0.0,-99.0,-99.0,-99.0,0.012,0.024,0.036,0.037,0.037,0.048,0.048,0.556,2007-08-02,2007-08-02,91,18.0,5,4.9,4591,6671,905,4652,11262,14408,2928,30.9,0.063,2825,13,0.0,0.0,0.0,0.675,0.0,0.0,0.0,0.0,32.03,0.2,0,2825,106.7,1.38,0.0,1.0,2.19,2.19,2.19,1.54,1.54,0.72,0.55,0,0,0,0,0,16.6,464,207,102,202,506,8,255,92,0.0,0.0,0.0,0.0,0.441,0.454,0.452,0.474,0.474,0.465,0.466,02/08/2007
92,2007,215,94,23.3,29.9,15.9,-99.0,5.318,5.064,0.226,5.289,5.064,0.226,0.0,0.0,520.17,422.47,288.16,134.3,0.0,0.0,-99.0,-99.0,-99.0,0.011,0.022,0.033,0.035,0.035,0.045,0.045,0.506,2007-08-03,2007-08-03,92,18.0,5,4.86,4591,6671,1206,4664,11262,14744,2928,41.2,0.082,3126,13,0.0,0.0,0.0,0.533,0.0,0.0,0.0,0.0,38.58,0.21,0,3126,105.9,1.38,0.0,1.0,2.17,2.17,2.17,1.48,1.48,0.69,0.53,0,0,0,0,0,14.9,457,200,102,203,506,8,255,98,0.0,0.0,0.0,0.0,0.436,0.447,0.444,0.466,0.466,0.459,0.46,03/08/2007
93,2007,216,95,26.4,33.2,22.1,-99.0,6.53,6.217,0.284,6.501,6.217,0.284,0.0,0.0,526.7,428.97,294.38,134.59,0.0,0.0,-99.0,-99.0,-99.0,0.014,0.028,0.041,0.043,0.043,0.057,0.057,0.622,2007-08-04,2007-08-04,93,18.0,5,4.83,4591,6671,1483,4700,11262,15052,2928,50.7,0.099,3404,13,0.0,0.0,0.0,0.374,0.0,0.0,0.0,0.0,43.58,0.23,0,3404,105.2,1.38,0.0,1.0,2.23,2.23,2.23,1.47,1.47,0.69,0.54,0,0,0,0,0,19.65,450,193,102,203,506,8,255,100,0.0,0.0,0.0,0.0,0.429,0.438,0.434,0.457,0.457,0.456,0.458,04/08/2007
94,2007,217,96,21.5,29.6,22.7,-99.0,5.142,4.889,0.228,5.118,4.889,0.228,0.0,0.0,531.84,434.08,299.27,134.81,0.0,0.0,-99.0,-99.0,-99.0,0.011,0.022,0.033,0.034,0.034,0.046,0.047,0.489,2007-08-05,2007-08-05,94,18.0,5,4.8,4591,6671,1785,4703,11262,15388,2928,61.0,0.116,3705,13,0.0,0.0,0.0,0.245,0.0,0.0,0.0,0.0,48.18,0.24,0,3705,104.5,1.38,0.0,1.0,2.19,2.19,2.19,1.41,1.41,0.66,0.52,0,0,0,0,0,18.15,445,188,102,203,506,8,255,100,0.0,0.0,0.0,0.0,0.424,0.43,0.425,0.45,0.45,0.455,0.457,05/08/2007
95,2007,218,97,12.5,31.6,21.7,-99.0,3.033,2.881,0.137,3.019,2.881,0.137,0.0,0.0,534.88,437.1,302.15,134.95,0.0,0.0,-99.0,-99.0,-99.0,0.007,0.013,0.02,0.021,0.021,0.028,0.028,0.288,2007-08-06,2007-08-06,95,18.0,5,4.77,4591,6591,2087,4679,11183,15645,2928,71.3,0.133,4007,13,0.0,0.0,0.0,0.735,0.0,0.0,0.0,0.0,52.08,0.26,0,4007,103.8,1.38,0.0,1.0,2.19,2.19,2.19,1.41,1.41,0.66,0.52,0,0,0,0,0,18.65,466,209,112,206,542,8,255,91,0.0,0.0,0.0,9.95,0.441,0.455,0.454,0.48,0.48,0.467,0.467,06/08/2007
96,2007,219,98,11.0,28.5,20.9,-99.0,2.567,2.435,0.119,2.554,2.435,0.119,0.0,0.0,537.44,439.66,304.59,135.07,0.0,0.0,-99.0,-99.0,-99.0,0.006,0.012,0.017,0.018,0.018,0.024,0.024,0.244,2007-08-07,2007-08-07,96,18.0,5,4.74,4591,6481,2388,4656,11072,15870,2928,81.6,0.15,4308,13,0.0,0.0,0.0,0.681,0.0,0.0,0.0,0.0,55.43,0.27,0,4308,103.2,1.38,0.0,1.0,2.19,2.19,2.19,1.41,1.41,0.66,0.52,0,0,0,0,0,16.7,464,206,112,207,544,8,255,93,0.0,0.0,0.0,0.0,0.442,0.455,0.451,0.475,0.476,0.464,0.465,07/08/2007
97,2007,220,99,11.3,29.9,21.4,-99.0,2.687,2.548,0.127,2.674,2.548,0.127,0.0,0.0,540.13,442.33,307.14,135.2,0.0,0.0,-99.0,-99.0,-99.0,0.006,0.012,0.019,0.019,0.019,0.025,0.025,0.255,2007-08-08,2007-08-08,97,18.0,5,4.71,4591,6377,2690,4632,10968,16102,2928,91.9,0.167,4610,13,0.0,0.0,0.0,0.747,0.0,0.0,0.0,0.0,58.35,0.29,0,4610,102.6,1.38,0.0,1.0,2.19,2.19,2.19,1.41,1.41,0.66,0.52,0,0,0,0,0,17.65,467,210,119,224,573,8,255,91,0.0,0.0,0.0,7.14,0.442,0.456,0.455,0.48,0.48,0.466,0.467,08/08/2007
98,2007,221,100,24.5,34.3,21.6,-99.0,6.113,5.792,0.293,6.085,5.792,0.293,0.0,0.0,546.24,448.42,312.93,135.49,0.0,0.0,-99.0,-99.0,-99.0,0.014,0.029,0.043,0.045,0.045,0.059,0.059,0.579,2007-08-09,2007-08-09,98,18.0,5,4.68,4591,6479,2956,4661,11071,16501,2928,100.9,0.179,4876,13,0.0,0.0,0.0,0.663,0.0,0.0,0.0,0.0,60.62,0.3,0,4876,102.0,1.38,0.0,1.0,2.19,2.19,2.19,1.37,1.37,0.65,0.52,0,0,0,0,0,19.93,463,206,120,231,584,8,255,92,0.0,0.0,0.0,1.15,0.438,0.451,0.45,0.476,0.476,0.465,0.465,09/08/2007
99,2007,222,101,26.2,33.7,19.3,-99.0,6.394,6.052,0.312,6.364,6.052,0.312,0.0,0.0,552.64,454.78,318.98,135.8,0.0,0.0,-99.0,-99.0,-99.0,0.015,0.031,0.046,0.048,0.048,0.062,0.062,0.605,2007-08-10,2007-08-10,99,18.0,5,4.66,4591,6579,3257,4687,11171,16936,2928,111.2,0.192,5177,13,0.0,0.0,0.0,0.651,0.0,0.0,0.0,0.0,62.91,0.31,0,5177,101.4,1.38,0.0,1.0,2.19,2.19,2.19,1.33,1.33,0.63,0.51,0,0,0,0,0,18.5,463,206,122,235,596,8,255,92,0.0,0.0,0.0,1.19,0.437,0.449,0.449,0.476,0.476,0.465,0.466,10/08/2007
100,2007,223,102,23.3,34.8,21.0,-99.0,5.821,5.506,0.289,5.794,5.506,0.289,0.0,0.0,558.46,460.57,324.49,136.09,0.0,0.0,-99.0,-99.0,-99.0,0.014,0.028,0.042,0.044,0.044,0.058,0.058,0.551,2007-08-11,2007-08-11,100,18.0,5,4.63,4591,6668,3525,4708,11260,17324,2928,120.4,0.203,5445,13,0.0,0.0,0.0,0.475,0.0,0.0,0.0,0.0,64.74,0.31,0,5445,100.9,1.38,0.0,1.0,2.2,2.2,2.2,1.3,1.3,0.62,0.51,0,0,0,0,0,19.82,455,198,122,237,596,8,255,98,0.0,0.0,0.0,0.0,0.43,0.439,0.438,0.467,0.467,0.459,0.46,11/08/2007
101,2007,224,103,17.8,33.3,20.2,-99.0,4.354,4.114,0.219,4.334,4.114,0.219,0.0,0.0,562.81,464.91,328.6,136.31,0.0,0.0,-99.0,-99.0,-99.0,0.01,0.021,0.032,0.034,0.034,0.044,0.044,0.411,2007-08-12,2007-08-12,101,18.0,5,4.61,4591,6671,3826,4692,11262,17662,2928,130.7,0.217,5747,13,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,66.59,0.33,0,5747,100.4,1.38,0.0,1.0,2.04,2.04,2.04,1.21,1.21,0.57,0.47,0,0,0,0,0,18.75,465,208,142,258,651,8,255,91,0.0,0.0,0.0,20.58,0.439,0.452,0.452,0.479,0.479,0.466,0.466,12/08/2007
102,2007,225,104,25.4,35.0,19.9,-99.0,6.312,5.96,0.323,6.283,5.96,0.323,0.0,0.0,569.12,471.19,334.56,136.63,0.0,0.0,-99.0,-99.0,-99.0,0.015,0.032,0.047,0.05,0.05,0.065,0.065,0.596,2007-08-13,2007-08-13,102,18.0,5,4.59,4591,6671,4111,4719,11262,17979,2928,140.4,0.229,6031,13,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,68.16,0.34,0,6031,99.9,1.38,0.0,1.0,2.08,2.08,2.08,1.2,1.2,0.57,0.47,0,0,0,0,0,19.35,456,199,142,260,651,8,255,98,0.0,0.0,0.0,0.0,0.431,0.441,0.44,0.468,0.468,0.46,0.46,13/08/2007
103,2007,226,105,25.0,35.2,21.4,-99.0,6.347,5.99,0.329,6.319,5.99,0.329,0.0,0.0,575.47,477.51,340.55,136.96,0.0,0.0,-99.0,-99.0,-99.0,0.016,0.032,0.048,0.05,0.05,0.067,0.067,0.599,2007-08-14,2007-08-14,103,18.0,5,4.56,4591,6671,4364,4752,11262,18260,2928,149.0,0.239,6284,13,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,69.44,0.34,0,6284,99.4,1.38,0.0,1.0,2.15,2.15,2.15,1.2,1.2,0.57,0.48,0,0,0,0,0,20.15,450,193,142,260,651,8,255,100,0.0,0.0,0.0,0.0,0.423,0.429,0.428,0.461,0.461,0.457,0.458,14/08/2007
104,2007,227,106,9.3,30.3,21.3,-99.0,2.221,2.094,0.117,2.211,2.094,0.117,0.0,0.0,577.69,479.72,342.64,137.08,0.0,0.0,-99.0,-99.0,-99.0,0.006,0.011,0.017,0.018,0.018,0.024,0.024,0.209,2007-08-15,2007-08-15,104,18.0,5,4.54,4591,6524,4665,4728,11116,18449,2928,159.3,0.253,6585,13,0.0,0.0,0.0,0.271,0.0,0.0,0.0,0.0,70.84,0.36,0,6585,99.0,1.38,0.0,1.0,2.15,2.15,2.15,1.2,1.2,0.57,0.48,0,0,0,0,0,17.8,448,190,142,260,651,8,255,100,0.0,0.0,0.0,0.0,0.42,0.424,0.424,0.459,0.459,0.457,0.458,15/08/2007
105,2007,228,107,11.6,30.2,21.6,-99.0,2.774,2.613,0.148,2.76,2.613,0.148,0.0,0.0,580.46,482.48,345.26,137.22,0.0,0.0,-99.0,-99.0,-99.0,0.122,0.017,0.005,0.002,0.001,0.001,0.0,0.261,2007-08-16,2007-08-16,105,18.0,5,4.52,4591,6425,4967,4705,11016,18686,2928,169.6,0.266,6887,13,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,72.12,0.37,0,6887,98.5,1.38,0.0,1.0,2.15,2.15,2.15,1.2,1.2,0.57,0.48,0,0,0,0,0,17.9,448,191,142,260,655,8,255,100,0.0,0.0,0.0,0.01,0.438,0.442,0.418,0.457,0.457,0.456,0.457,16/08/2007
106,2007,229,108,11.9,28.6,20.5,-99.0,2.775,2.611,0.15,2.761,2.611,0.15,0.0,0.0,583.24,485.24,347.87,137.37,0.0,0.0,-99.0,-99.0,-99.0,0.007,0.015,0.021,0.023,0.023,0.031,0.031,0.261,2007-08-17,2007-08-17,106,18.0,5,4.51,4591,6331,5268,4681,10923,18928,2928,179.9,0.278,7188,13,0.0,0.0,0.0,0.298,0.0,0.0,0.0,0.0,73.29,0.38,0,7188,98.1,1.38,0.0,1.0,2.15,2.15,2.15,1.2,1.2,0.57,0.48,0,0,0,0,0,16.55,446,189,142,260,655,8,255,100,0.0,0.0,0.0,0.0,0.442,0.441,0.411,0.453,0.453,0.455,0.456,17/08/2007
107,2007,230,109,22.8,32.6,21.1,-99.0,5.575,5.244,0.305,5.549,5.244,0.305,0.0,0.0,588.81,490.79,353.11,137.68,0.0,0.0,-99.0,-99.0,-99.0,0.015,0.03,0.042,0.046,0.046,0.062,0.063,0.524,2007-08-18,2007-08-18,107,18.0,5,4.49,4591,6395,5570,4690,10987,19328,2928,190.2,0.288,7490,13,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.0,74.36,0.39,0,7490,97.7,1.38,0.0,1.0,2.14,2.14,2.14,1.17,1.17,0.56,0.48,0,0,0,0,0,18.85,441,184,142,260,655,8,255,100,0.0,0.0,0.0,0.0,0.438,0.434,0.398,0.447,0.447,0.453,0.455,18/08/2007
108,2007,231,110,21.9,32.7,22.1,-99.0,5.398,5.075,0.299,5.374,5.075,0.299,0.0,0.0,594.21,496.16,358.19,137.98,0.0,0.0,-99.0,-99.0,-99.0,0.015,0.03,0.04,0.045,0.045,0.062,0.062,0.508,2007-08-19,2007-08-19,108,18.0,5,4.47,4591,6458,5856,4698,11050,19710,2928,200.0,0.297,7777,13,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,75.31,0.39,0,7777,97.3,1.38,0.0,1.0,2.13,2.13,2.13,1.15,1.15,0.55,0.47,0,0,0,0,0,19.4,436,179,142,260,656,8,255,100,0.0,0.0,0.0,0.0,0.44,0.429,0.386,0.44,0.44,0.451,0.453,19/08/2007
109,2007,232,111,17.9,31.9,20.7,-99.0,4.333,4.07,0.242,4.312,4.07,0.242,0.0,0.0,598.54,500.48,362.26,138.22,0.0,0.0,-99.0,-99.0,-99.0,0.012,0.025,0.034,0.036,0.036,0.05,0.05,0.407,2007-08-20,2007-08-20,109,18.0,5,4.45,4591,6472,6158,4681,11064,20060,2928,210.3,0.307,8078,13,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.0,76.23,0.4,0,8078,97.0,1.38,0.0,1.0,2.04,2.04,2.04,1.1,1.1,0.52,0.45,0,0,0,0,0,18.3,445,188,144,260,672,8,255,100,0.0,0.0,0.0,2.03,0.443,0.453,0.445,0.437,0.435,0.45,0.452,20/08/2007
110,2007,233,112,24.3,34.0,19.6,-99.0,5.968,5.603,0.337,5.94,5.603,0.337,0.0,0.0,604.51,506.42,367.86,138.56,0.0,0.0,-99.0,-99.0,-99.0,0.017,0.035,0.051,0.049,0.049,0.068,0.069,0.56,2007-08-21,2007-08-21,110,18.0,5,4.44,4591,6551,6460,4697,11142,20474,2928,220.6,0.315,8380,13,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,77.09,0.41,0,8380,96.6,1.38,0.0,1.0,2.08,2.08,2.08,1.1,1.1,0.53,0.46,0,0,0,0,0,18.8,439,182,144,260,672,8,255,100,0.0,0.0,0.0,0.0,0.438,0.448,0.431,0.43,0.427,0.448,0.45,21/08/2007
111,2007,234,113,11.0,30.9,18.9,-99.0,2.601,2.439,0.149,2.588,2.439,0.149,0.0,0.0,607.11,509.0,370.3,138.71,0.0,0.0,-99.0,-99.0,-99.0,0.007,0.015,0.023,0.022,0.021,0.03,0.03,0.244,2007-08-22,2007-08-22,111,18.0,5,4.42,4591,6438,6761,4674,11030,20698,2928,230.9,0.327,8681,13,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0.0,77.88,0.42,0,8681,96.3,1.38,0.0,1.0,2.08,2.08,2.08,1.1,1.1,0.53,0.46,0,0,0,0,0,16.9,447,190,145,260,683,8,255,100,0.0,0.0,0.0,1.06,0.443,0.457,0.454,0.455,0.424,0.446,0.449,22/08/2007
